2013-12-10 22:25:11,4.22, openweatherAPI 
2013-12-10 22:30:05,4.22, openweatherAPI 
2013-12-10 22:30:12,4.22, openweatherAPI 
2013-12-10 22:35:05,4.22, openweatherAPI 
2013-12-10 22:40:05,4.22, openweatherAPI 
2013-12-10 22:45:06,4.22, openweatherAPI 
2013-12-10 22:50:05,4.22, openweatherAPI 
2013-12-10 22:55:06,4.22, openweatherAPI 
2013-12-10 23:00:05,4.22, openweatherAPI 
2013-12-10 23:05:05,4.22, openweatherAPI 
2013-12-10 23:10:05,4.22, openweatherAPI 
2013-12-10 23:15:05,4.22, openweatherAPI 
2013-12-10 23:20:06,3.95, openweatherAPI 
2013-12-10 23:25:05,3.95, openweatherAPI 
2013-12-10 23:30:06,3.95, openweatherAPI 
2013-12-10 23:35:05,3.95, openweatherAPI 
2013-12-10 23:40:06,3.95, openweatherAPI 
2013-12-10 23:45:05,3.95, openweatherAPI 
2013-12-10 23:50:05,3.95, openweatherAPI 
2013-12-10 23:55:05,3.95, openweatherAPI 
2013-12-11 00:00:05,3.95, openweatherAPI 
2013-12-11 00:05:06,3.95, openweatherAPI 
2013-12-11 00:10:05,3.89, openweatherAPI 
2013-12-11 00:15:06,3.89, openweatherAPI 
2013-12-11 00:20:05,3.89, openweatherAPI 
2013-12-11 00:25:05,3.89, openweatherAPI 
2013-12-11 00:30:05,3.89, openweatherAPI 
2013-12-11 00:35:05,3.89, openweatherAPI 
2013-12-11 00:40:06,3.89, openweatherAPI 
2013-12-11 00:45:05,3.89, openweatherAPI 
2013-12-11 00:50:06,3.89, openweatherAPI 
2013-12-11 00:55:05,3.89, openweatherAPI 
2013-12-11 01:00:06,3.89, openweatherAPI 
2013-12-11 01:05:05,3.89, openweatherAPI 
2013-12-11 01:10:05,3.89, openweatherAPI 
2013-12-11 01:15:06,3.67, openweatherAPI 
2013-12-11 01:20:05,3.67, openweatherAPI 
2013-12-11 01:25:05,3.67, openweatherAPI 
2013-12-11 01:30:06,3.67, openweatherAPI 
2013-12-11 01:35:05,3.67, openweatherAPI 
2013-12-11 01:40:06,3.67, openweatherAPI 
2013-12-11 01:45:05,3.67, openweatherAPI 
2013-12-11 01:50:06,3.67, openweatherAPI 
2013-12-11 01:55:05,3.67, openweatherAPI 
2013-12-11 02:00:05,3.67, openweatherAPI 
2013-12-11 02:05:05,3.67, openweatherAPI 
