2013-12-19 20:55:09,21.50, 284174EF04000063 
2013-12-19 21:05:09,24.62, 284174EF04000063 
2013-12-19 21:10:08,24.62, 284174EF04000063 
2013-12-19 21:15:08,24.69, 284174EF04000063 
2013-12-19 21:20:09,24.75, 284174EF04000063 
2013-12-19 21:25:09,24.69, 284174EF04000063 
2013-12-19 21:30:08,24.81, 284174EF04000063 
2013-12-19 21:35:08,24.81, 284174EF04000063 
2013-12-19 21:40:08,24.50, 284174EF04000063 
2013-12-19 21:45:08,24.19, 284174EF04000063 
2013-12-19 21:50:09,24.56, 284174EF04000063 
2013-12-19 21:55:09,24.75, 284174EF04000063 
2013-12-19 22:00:09,24.75, 284174EF04000063 
2013-12-19 22:05:08,24.81, 284174EF04000063 
2013-12-19 22:10:08,24.88, 284174EF04000063 
2013-12-19 22:15:08,24.75, 284174EF04000063 
2013-12-19 22:20:09,24.31, 284174EF04000063 
2013-12-19 22:25:09,24.62, 284174EF04000063 
2013-12-19 22:30:09,24.69, 284174EF04000063 
2013-12-19 22:35:08,24.75, 284174EF04000063 
2013-12-19 22:40:09,24.81, 284174EF04000063 
2013-12-19 22:45:09,24.88, 284174EF04000063 
2013-12-19 22:50:09,24.75, 284174EF04000063 
2013-12-19 22:55:09,24.25, 284174EF04000063 
2013-12-19 23:00:09,24.50, 284174EF04000063 
2013-12-19 23:05:08,24.75, 284174EF04000063 
2013-12-19 23:10:08,24.88, 284174EF04000063 
2013-12-19 23:15:08,24.81, 284174EF04000063 
2013-12-19 23:20:08,24.31, 284174EF04000063 
2013-12-19 23:25:09,24.56, 284174EF04000063 
2013-12-19 23:30:09,24.69, 284174EF04000063 
2013-12-19 23:35:09,24.75, 284174EF04000063 
2013-12-19 23:40:08,24.81, 284174EF04000063 
2013-12-19 23:45:09,24.88, 284174EF04000063 
2013-12-19 23:50:08,24.31, 284174EF04000063 
2013-12-19 23:55:09,24.56, 284174EF04000063 
2013-12-20 00:00:09,24.75, 284174EF04000063 
2013-12-20 00:05:09,24.81, 284174EF04000063 
2013-12-20 00:10:09,24.81, 284174EF04000063 
2013-12-20 00:15:08,24.56, 284174EF04000063 
2013-12-20 00:20:08,24.25, 284174EF04000063 
2013-12-20 00:25:09,24.62, 284174EF04000063 
2013-12-20 00:30:09,24.75, 284174EF04000063 
2013-12-20 00:35:09,24.81, 284174EF04000063 
2013-12-20 00:40:09,24.44, 284174EF04000063 
2013-12-20 00:45:08,24.38, 284174EF04000063 
2013-12-20 00:50:08,24.69, 284174EF04000063 
2013-12-20 00:55:08,24.75, 284174EF04000063 
2013-12-20 01:00:09,24.81, 284174EF04000063 
2013-12-20 01:05:09,24.88, 284174EF04000063 
2013-12-20 01:10:08,24.38, 284174EF04000063 
2013-12-20 01:15:08,24.44, 284174EF04000063 
2013-12-20 01:20:08,24.69, 284174EF04000063 
2013-12-20 01:25:09,24.75, 284174EF04000063 
2013-12-20 01:30:08,24.88, 284174EF04000063 
2013-12-20 01:35:08,24.50, 284174EF04000063 
2013-12-20 01:40:08,24.50, 284174EF04000063 
2013-12-20 01:45:09,24.75, 284174EF04000063 
2013-12-20 01:50:09,24.88, 284174EF04000063 
2013-12-20 01:55:09,24.94, 284174EF04000063 
2013-12-20 02:00:08,24.94, 284174EF04000063 
